type,table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,obs_value
V,T1200,SI,SI042,3,_Z,SAL,_T,PS,2020,70.390798
V,T1200,SI,SI043,3,B,B1G,A,XDC,2000,40.291048
V,T1200,SI,SI043,3,B,B1G,A,XDC,2001,41.85984
V,T1200,SI,SI043,3,B,B1G,A,XDC,2002,50.148022
V,T1200,SI,SI043,3,B,B1G,A,XDC,2003,42.248711
V,T1200,SI,SI043,3,B,B1G,A,XDC,2004,48.425671
V,T1200,SI,SI043,3,B,B1G,A,XDC,2005,49.356591
V,T1200,SI,SI043,3,B,B1G,A,XDC,2006,48.837074
V,T1200,SI,SI043,3,B,B1G,A,XDC,2007,55.687761
V,T1200,SI,SI043,3,B,B1G,A,XDC,2008,52.891172
V,T1200,SI,SI043,3,B,B1G,A,XDC,2009,51.295144
V,T1200,SI,SI043,3,B,B1G,A,XDC,2010,53.264093
V,T1200,SI,SI043,3,B,B1G,A,XDC,2011,62.894077
V,T1200,SI,SI043,3,B,B1G,A,XDC,2012,55.170952
V,T1200,SI,SI043,3,B,B1G,A,XDC,2013,58.663404
V,T1200,SI,SI043,3,B,B1G,A,XDC,2014,57.955648
V,T1200,SI,SI043,3,B,B1G,A,XDC,2015,65.348397
V,T1200,SI,SI043,3,B,B1G,A,XDC,2016,71.446946
V,T1200,SI,SI043,3,B,B1G,A,XDC,2017,68.432925
V,T1200,SI,SI043,3,B,B1G,A,XDC,2018,80.777651
V,T1200,SI,SI043,3,B,B1G,A,XDC,2019,75.023041
V,T1200,SI,SI043,3,B,B1G,A,XDC,2020,78.8987
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2000,303.115244
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2001,351.103739
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2002,383.544259
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2003,410.083011
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2004,432.611887
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2005,441.097178
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2006,466.810683
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2007,526.149661
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2008,552.13488
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2009,469.388036
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2010,486.281876
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2011,488.438995
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2012,493.314515
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2013,503.018355
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2014,519.800545
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2015,533.458834
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2016,583.237405
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2017,637.853359
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2018,634.565726
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2019,678.750625
V,T1200,SI,SI043,3,B,B1G,BTE,XDC,2020,664.458588
V,T1200,SI,SI043,3,B,B1G,C,XDC,2000,275.934414
V,T1200,SI,SI043,3,B,B1G,C,XDC,2001,318.537139
V,T1200,SI,SI043,3,B,B1G,C,XDC,2002,348.400797
V,T1200,SI,SI043,3,B,B1G,C,XDC,2003,372.714114
V,T1200,SI,SI043,3,B,B1G,C,XDC,2004,386.063115
V,T1200,SI,SI043,3,B,B1G,C,XDC,2005,396.333676
V,T1200,SI,SI043,3,B,B1G,C,XDC,2006,414.056902
V,T1200,SI,SI043,3,B,B1G,C,XDC,2007,470.290822
V,T1200,SI,SI043,3,B,B1G,C,XDC,2008,486.043276
V,T1200,SI,SI043,3,B,B1G,C,XDC,2009,404.578392
V,T1200,SI,SI043,3,B,B1G,C,XDC,2010,414.795125
V,T1200,SI,SI043,3,B,B1G,C,XDC,2011,420.631924
V,T1200,SI,SI043,3,B,B1G,C,XDC,2012,420.510454
V,T1200,SI,SI043,3,B,B1G,C,XDC,2013,418.636759
V,T1200,SI,SI043,3,B,B1G,C,XDC,2014,436.780117
V,T1200,SI,SI043,3,B,B1G,C,XDC,2015,458.794744
V,T1200,SI,SI043,3,B,B1G,C,XDC,2016,507.47669
V,T1200,SI,SI043,3,B,B1G,C,XDC,2017,557.655707
V,T1200,SI,SI043,3,B,B1G,C,XDC,2018,552.522153
V,T1200,SI,SI043,3,B,B1G,C,XDC,2019,588.954833
V,T1200,SI,SI043,3,B,B1G,C,XDC,2020,569.944022
V,T1200,SI,SI043,3,B,B1G,F,XDC,2000,91.257439
V,T1200,SI,SI043,3,B,B1G,F,XDC,2001,94.761216
V,T1200,SI,SI043,3,B,B1G,F,XDC,2002,97.964255
V,T1200,SI,SI043,3,B,B1G,F,XDC,2003,104.663525
V,T1200,SI,SI043,3,B,B1G,F,XDC,2004,107.732201
V,T1200,SI,SI043,3,B,B1G,F,XDC,2005,116.563368
V,T1200,SI,SI043,3,B,B1G,F,XDC,2006,140.901667
V,T1200,SI,SI043,3,B,B1G,F,XDC,2007,183.898908
V,T1200,SI,SI043,3,B,B1G,F,XDC,2008,205.332696
V,T1200,SI,SI043,3,B,B1G,F,XDC,2009,181.13512
V,T1200,SI,SI043,3,B,B1G,F,XDC,2010,145.903373
V,T1200,SI,SI043,3,B,B1G,F,XDC,2011,138.403363
V,T1200,SI,SI043,3,B,B1G,F,XDC,2012,113.607479
V,T1200,SI,SI043,3,B,B1G,F,XDC,2013,100.411267
V,T1200,SI,SI043,3,B,B1G,F,XDC,2014,113.073551
V,T1200,SI,SI043,3,B,B1G,F,XDC,2015,118.603195
V,T1200,SI,SI043,3,B,B1G,F,XDC,2016,114.28424
V,T1200,SI,SI043,3,B,B1G,F,XDC,2017,128.692597
V,T1200,SI,SI043,3,B,B1G,F,XDC,2018,146.110985
V,T1200,SI,SI043,3,B,B1G,F,XDC,2019,146.740766
V,T1200,SI,SI043,3,B,B1G,F,XDC,2020,152.337839
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2000,139.656811
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2001,161.138372
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2002,176.234727
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2003,192.603219
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2004,198.879824
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2005,218.505335
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2006,241.014311
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2007,275.110309
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2008,301.471768
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2009,278.647722
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2010,269.460228
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2011,275.497971
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2012,266.198539
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2013,267.239476
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2014,272.314798
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2015,285.765459
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2016,300.423868
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2017,324.057426
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2018,346.694376
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2019,360.861303
V,T1200,SI,SI043,3,B,B1G,GTI,XDC,2020,328.618652
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2000,155.233665
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2001,178.686914
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2002,193.046543
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2003,211.313112
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2004,219.440093
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2005,241.669404
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2006,265.443961
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2007,301.303918
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2008,330.804636
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2009,306.258469
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2010,300.124955
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2011,307.853885
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2012,299.767383
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2013,300.730633
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2014,308.323111
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2015,320.129058
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2016,335.941933
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2017,362.79461
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2018,387.405271
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2019,403.022975
V,T1200,SI,SI043,3,B,B1G,GTJ,XDC,2020,372.078726
V,T1200,SI,SI043,3,B,B1G,J,XDC,2000,15.576855
V,T1200,SI,SI043,3,B,B1G,J,XDC,2001,17.548542
V,T1200,SI,SI043,3,B,B1G,J,XDC,2002,16.811817
V,T1200,SI,SI043,3,B,B1G,J,XDC,2003,18.709893
V,T1200,SI,SI043,3,B,B1G,J,XDC,2004,20.560269
V,T1200,SI,SI043,3,B,B1G,J,XDC,2005,23.164069
V,T1200,SI,SI043,3,B,B1G,J,XDC,2006,24.429651
V,T1200,SI,SI043,3,B,B1G,J,XDC,2007,26.193609
V,T1200,SI,SI043,3,B,B1G,J,XDC,2008,29.332867
V,T1200,SI,SI043,3,B,B1G,J,XDC,2009,27.610747
V,T1200,SI,SI043,3,B,B1G,J,XDC,2010,30.664727
V,T1200,SI,SI043,3,B,B1G,J,XDC,2011,32.355914
V,T1200,SI,SI043,3,B,B1G,J,XDC,2012,33.568844
V,T1200,SI,SI043,3,B,B1G,J,XDC,2013,33.491157
V,T1200,SI,SI043,3,B,B1G,J,XDC,2014,36.008312
V,T1200,SI,SI043,3,B,B1G,J,XDC,2015,34.363599
V,T1200,SI,SI043,3,B,B1G,J,XDC,2016,35.518065
V,T1200,SI,SI043,3,B,B1G,J,XDC,2017,38.737184
V,T1200,SI,SI043,3,B,B1G,J,XDC,2018,40.710894
V,T1200,SI,SI043,3,B,B1G,J,XDC,2019,42.161672
V,T1200,SI,SI043,3,B,B1G,J,XDC,2020,43.460073
V,T1200,SI,SI043,3,B,B1G,K,XDC,2000,38.2638
V,T1200,SI,SI043,3,B,B1G,K,XDC,2001,39.060875
V,T1200,SI,SI043,3,B,B1G,K,XDC,2002,44.481541
V,T1200,SI,SI043,3,B,B1G,K,XDC,2003,46.780861
V,T1200,SI,SI043,3,B,B1G,K,XDC,2004,48.154898
V,T1200,SI,SI043,3,B,B1G,K,XDC,2005,50.520457
V,T1200,SI,SI043,3,B,B1G,K,XDC,2006,56.286743
V,T1200,SI,SI043,3,B,B1G,K,XDC,2007,55.98938
V,T1200,SI,SI043,3,B,B1G,K,XDC,2008,60.621415
V,T1200,SI,SI043,3,B,B1G,K,XDC,2009,61.851828
V,T1200,SI,SI043,3,B,B1G,K,XDC,2010,60.084271
V,T1200,SI,SI043,3,B,B1G,K,XDC,2011,55.647964
V,T1200,SI,SI043,3,B,B1G,K,XDC,2012,45.713343
V,T1200,SI,SI043,3,B,B1G,K,XDC,2013,40.243
V,T1200,SI,SI043,3,B,B1G,K,XDC,2014,40.946773
V,T1200,SI,SI043,3,B,B1G,K,XDC,2015,42.346874
V,T1200,SI,SI043,3,B,B1G,K,XDC,2016,40.15449
V,T1200,SI,SI043,3,B,B1G,K,XDC,2017,41.144733
V,T1200,SI,SI043,3,B,B1G,K,XDC,2018,42.922966
V,T1200,SI,SI043,3,B,B1G,K,XDC,2019,38.929012
V,T1200,SI,SI043,3,B,B1G,K,XDC,2020,35.485235
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2000,156.220175
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2001,170.931355
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2002,202.284667
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2003,209.203593
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2004,221.923008
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2005,234.991487
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2006,252.072799
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2007,271.910921
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2008,315.785859
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2009,327.499712
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2010,320.719502
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2011,314.376723
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2012,301.509749
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2013,305.150378
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2014,308.559159
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2015,341.255518
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2016,334.930825
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2017,347.920926
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2018,368.243865
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2019,371.356301
V,T1200,SI,SI043,3,B,B1G,KTN,XDC,2020,352.718847
V,T1200,SI,SI043,3,B,B1G,L,XDC,2000,76.764562
V,T1200,SI,SI043,3,B,B1G,L,XDC,2001,87.248961
V,T1200,SI,SI043,3,B,B1G,L,XDC,2002,96.665961
V,T1200,SI,SI043,3,B,B1G,L,XDC,2003,100.856942
V,T1200,SI,SI043,3,B,B1G,L,XDC,2004,107.193294
V,T1200,SI,SI043,3,B,B1G,L,XDC,2005,115.326982
V,T1200,SI,SI043,3,B,B1G,L,XDC,2006,119.645045
V,T1200,SI,SI043,3,B,B1G,L,XDC,2007,126.715632
V,T1200,SI,SI043,3,B,B1G,L,XDC,2008,138.906867
V,T1200,SI,SI043,3,B,B1G,L,XDC,2009,152.511694
V,T1200,SI,SI043,3,B,B1G,L,XDC,2010,143.291678
V,T1200,SI,SI043,3,B,B1G,L,XDC,2011,138.966866
V,T1200,SI,SI043,3,B,B1G,L,XDC,2012,137.312917
V,T1200,SI,SI043,3,B,B1G,L,XDC,2013,147.000299
V,T1200,SI,SI043,3,B,B1G,L,XDC,2014,143.994497
V,T1200,SI,SI043,3,B,B1G,L,XDC,2015,150.09881
V,T1200,SI,SI043,3,B,B1G,L,XDC,2016,157.029059
V,T1200,SI,SI043,3,B,B1G,L,XDC,2017,160.997595
V,T1200,SI,SI043,3,B,B1G,L,XDC,2018,166.595789
V,T1200,SI,SI043,3,B,B1G,L,XDC,2019,170.389709
V,T1200,SI,SI043,3,B,B1G,L,XDC,2020,170.69626
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2000,41.191813
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2001,44.621518
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2002,61.137165
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2003,61.565791
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2004,66.574816
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2005,69.144048
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2006,76.141011
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2007,89.205909
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2008,116.257577
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2009,113.13619
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2010,117.343552
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2011,119.761893
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2012,118.483489
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2013,117.907079
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2014,123.617889
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2015,148.809835
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2016,137.747276
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2017,145.778598
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2018,158.725111
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2019,162.03758
V,T1200,SI,SI043,3,B,B1G,M_N,XDC,2020,146.537351
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2000,132.248599
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2001,152.410956
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2002,167.181709
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2003,184.581672
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2004,193.076927
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2005,204.863578
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2006,214.9891
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2007,222.973417
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2008,240.125146
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2009,254.52074
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2010,265.685919
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2011,268.150543
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2012,264.941424
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2013,254.928123
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2014,252.331159
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2015,252.346513
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2016,269.054447
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2017,279.24624
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2018,291.254159
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2019,313.88617
V,T1200,SI,SI043,3,B,B1G,OTQ,XDC,2020,337.123574
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2000,223.829054
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2001,255.452285
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2002,273.544448
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2003,305.819323
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2004,333.988049
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2005,350.070145
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2006,356.599223
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2007,394.727053
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2008,402.623214
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2009,409.537838
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2010,420.325397
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2011,417.633092
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2012,401.743327
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2013,386.445652
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2014,384.884947
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2015,386.841191
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2016,405.246837
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2017,419.4736
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2018,430.917627
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2019,460.061578
V,T1200,SI,SI043,3,B,B1G,OTU,XDC,2020,430.264693
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2000,91.580455
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2001,103.041329
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2002,106.36274
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2003,121.237651
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2004,140.911121
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2005,145.206567
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2006,141.610123
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2007,171.753636
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2008,162.498067
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2009,155.017098
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2010,154.639479
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2011,149.482548
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2012,136.801903
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2013,131.517529
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2014,132.553788
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2015,134.494677
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2016,136.19239
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2017,140.22736
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2018,139.663468
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2019,146.175409
V,T1200,SI,SI043,3,B,B1G,RTU,XDC,2020,93.141119
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2000,969.946625
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2001,1092.795348
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2002,1200.532195
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2003,1283.331275
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2004,1364.120908
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2005,1433.748173
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2006,1530.665407
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2007,1733.678222
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2008,1859.572456
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2009,1745.114319
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2010,1726.619196
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2011,1729.600135
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2012,1665.113406
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2013,1654.41969
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2014,1692.596961
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2015,1765.636192
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2016,1845.088185
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2017,1965.168017
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2018,2048.021125
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2019,2134.955286
V,T1200,SI,SI043,3,B,B1G,_T,XDC,2020,2050.757393
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2000,6.889353
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2001,6.645603
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2002,6.70094
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2003,6.759376
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2004,6.436254
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2005,6.139104
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2006,5.805124
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2007,5.553075
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2008,5.460596
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2009,5.427065
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2010,5.360398
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2011,5.320624
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2012,5.314809
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2013,5.436535
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2014,5.412404
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2015,5.526372
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2016,5.717873
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2017,5.524022
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2018,5.390573
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2019,5.389757
V,T1200,SI,SI043,3,_Z,EMP,A,PS,2020,5.353357
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2000,18.558499
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2001,18.724978
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2002,18.174914
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2003,17.834188
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2004,17.397151
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2005,17.289361
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2006,16.816827
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2007,17.024158
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2008,17.310945
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2009,15.601855
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2010,14.6804
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2011,14.305984
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2012,13.855582
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2013,13.432934
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2014,13.533172
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2015,13.69116
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2016,14.086864
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2017,14.847705
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2018,15.481961
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2019,15.356033
V,T1200,SI,SI043,3,_Z,EMP,BTE,PS,2020,15.091822
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2000,17.604837
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2001,17.767294
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2002,17.239506
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2003,16.870472
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2004,16.426184
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2005,16.29713
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2006,15.778464
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2007,15.960273
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2008,16.211496
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2009,14.492266
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2010,13.547618
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2011,13.126148
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2012,12.633282
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2013,12.201817
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2014,12.279244
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2015,12.431761
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2016,12.822615
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2017,13.559821
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2018,14.182416
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2019,14.00792
V,T1200,SI,SI043,3,_Z,EMP,C,PS,2020,13.74111
V,T1200,SI,SI043,3,_Z,EMP,F,PS,2000,5.15716
V,T1200,SI,SI043,3,_Z,EMP,F,PS,2001,5.182573
V,T1200,SI,SI043,3,_Z,EMP,F,PS,2002,5.154617
V,T1200,SI,SI043,3,_Z,EMP,F,PS,2003,5.005969
