time_period,ref_area,sto,activity,unit_measure,obs_value
1995,DE,SAL,M_N,HW,3044078.8
1995,DE,SAL,M_N,PS,2217
1995,DE,SAL,OTQ,HW,11668914.2
1995,DE,SAL,OTQ,PS,8183
1995,DE,SAL,RTU,HW,2361855.4
1995,DE,SAL,RTU,PS,2074
1995,DE,SAL,_T,HW,49503753.6
1995,DE,SAL,_T,PS,34245
1995,DE,SELF,A,HW,1346734.4
1995,DE,SELF,A,PS,526
1995,DE,SELF,BTE,HW,733229.7
1995,DE,SELF,BTE,PS,327
1995,DE,SELF,C,HW,715673.7
1995,DE,SELF,C,PS,319
1995,DE,SELF,F,HW,788658.3
1995,DE,SELF,F,PS,347
1995,DE,SELF,GTI,HW,2842059.7
1995,DE,SELF,GTI,PS,1182
1995,DE,SELF,J,HW,134604.8
1995,DE,SELF,J,PS,62
1995,DE,SELF,K,HW,273040
1995,DE,SELF,K,PS,116
1995,DE,SELF,L,HW,123707.5
1995,DE,SELF,L,PS,56
1995,DE,SELF,M_N,HW,1108773.7
1995,DE,SELF,M_N,PS,491
1995,DE,SELF,OTQ,HW,715988
1995,DE,SELF,OTQ,PS,360
1995,DE,SELF,RTU,HW,655287
1995,DE,SELF,RTU,PS,330
1995,DE,SELF,_T,HW,8722083.2
1995,DE,SELF,_T,PS,3797
1995,DK,B1G,A,XDC,29559.463
1995,DK,B1G,BTE,XDC,187776.283
1995,DK,B1G,C,XDC,152540.397
1995,DK,B1G,F,XDC,41209.263
1995,DK,B1G,GTI,XDC,185640.364
1995,DK,B1G,J,XDC,29863.798
1995,DK,B1G,K,XDC,49002.453
1995,DK,B1G,L,XDC,86838.315
1995,DK,B1G,M_N,XDC,55548.808
1995,DK,B1G,OTQ,XDC,200512.688
1995,DK,B1G,RTU,XDC,31418.41
1995,DK,B1G,_T,PC,3.13921828010353
1995,DK,B1G,_T,XDC,897369.845
1995,DK,D1,A,XDC,5943.797
1995,DK,D1,BTE,XDC,105823.132
1995,DK,D1,C,XDC,97667.24
1995,DK,D1,F,XDC,33067.804
1995,DK,D1,GTI,XDC,110237.272
1995,DK,D1,J,XDC,16992.424
1995,DK,D1,K,XDC,22740.604
1995,DK,D1,L,XDC,5222.296
1995,DK,D1,M_N,XDC,32474.298
1995,DK,D1,OTQ,XDC,166154.552
1995,DK,D1,RTU,XDC,20043.464
1995,DK,D1,_T,XDC,518699.641
1995,DK,D21X31,_Z,XDC,139112.708
1995,DK,EMP,A,HW,195921.183
1995,DK,EMP,A,PS,109.395
1995,DK,EMP,BTE,HW,710016.738
1995,DK,EMP,BTE,PS,460.388
1995,DK,EMP,C,HW,660367.989
1995,DK,EMP,C,PS,429.844
1995,DK,EMP,F,HW,253250.271
1995,DK,EMP,F,PS,155.722
1995,DK,EMP,GTI,HW,852878.838
1995,DK,EMP,GTI,PS,632.332
1995,DK,EMP,J,HW,97702.377
1995,DK,EMP,J,PS,69.344
1995,DK,EMP,K,HW,108991.509
1995,DK,EMP,K,PS,71.39
1995,DK,EMP,L,HW,46418.039
1995,DK,EMP,L,PS,32.18
1995,DK,EMP,M_N,HW,230574.479
1995,DK,EMP,M_N,PS,164.08
1995,DK,EMP,OTQ,HW,1052791.589
1995,DK,EMP,OTQ,PS,793.766
1995,DK,EMP,RTU,HW,158286.419
1995,DK,EMP,RTU,PS,123.421
1995,DK,EMP,_T,HW,3706831.441
1995,DK,EMP,_T,PS,2612.018
1995,DK,P51G,A,XDC,7870
1995,DK,P51G,BTE,XDC,45228
1995,DK,P51G,C,XDC,29598
1995,DK,P51G,F,XDC,5565
1995,DK,P51G,GTI,XDC,42176
1995,DK,P51G,J,XDC,8525
1995,DK,P51G,K,XDC,2527
1995,DK,P51G,L,XDC,46394
1995,DK,P51G,M_N,XDC,10601
1995,DK,P51G,OTQ,XDC,25128
1995,DK,P51G,RTU,XDC,7839
1995,DK,P51G,_T,XDC,201853
1995,DK,POP,_Z,PS,5230
1995,DK,SAL,A,HW,68615.446
1995,DK,SAL,A,PS,42.729
1995,DK,SAL,BTE,HW,684236.407
1995,DK,SAL,BTE,PS,448.083
1995,DK,SAL,C,HW,635043.948
1995,DK,SAL,C,PS,417.806
1995,DK,SAL,F,HW,221804.424
1995,DK,SAL,F,PS,139.519
1995,DK,SAL,GTI,HW,738027.804
1995,DK,SAL,GTI,PS,565.444
1995,DK,SAL,J,HW,90831.352
1995,DK,SAL,J,PS,66.505
1995,DK,SAL,K,HW,108991.509
1995,DK,SAL,K,PS,71.39
1995,DK,SAL,L,HW,35527.595
1995,DK,SAL,L,PS,26.31
1995,DK,SAL,M_N,HW,181940.025
1995,DK,SAL,M_N,PS,140.369
1995,DK,SAL,OTQ,HW,1033842.531
1995,DK,SAL,OTQ,PS,781.953
1995,DK,SAL,RTU,HW,132695.974
1995,DK,SAL,RTU,PS,107.682
1995,DK,SAL,_T,HW,3296513.066
1995,DK,SAL,_T,PS,2389.984
1995,DK,SELF,A,HW,127305.737
1995,DK,SELF,A,PS,66.665
1995,DK,SELF,BTE,HW,25780.331
1995,DK,SELF,BTE,PS,12.305
1995,DK,SELF,C,HW,25324.041
1995,DK,SELF,C,PS,12.038
1995,DK,SELF,F,HW,31445.847
1995,DK,SELF,F,PS,16.203
1995,DK,SELF,GTI,HW,114851.034
1995,DK,SELF,GTI,PS,66.888
1995,DK,SELF,J,HW,6871.025
1995,DK,SELF,J,PS,2.839
1995,DK,SELF,K,HW,0
1995,DK,SELF,K,PS,0
1995,DK,SELF,L,HW,10890.444
1995,DK,SELF,L,PS,5.87
1995,DK,SELF,M_N,HW,48634.455
1995,DK,SELF,M_N,PS,23.711
1995,DK,SELF,OTQ,HW,18949.057
1995,DK,SELF,OTQ,PS,11.813
1995,DK,SELF,RTU,HW,25590.445
1995,DK,SELF,RTU,PS,15.739
1995,DK,SELF,_T,HW,410318.375
1995,DK,SELF,_T,PS,222.034
1995,EE,B1G,A,XDC,118.2037
1995,EE,B1G,BTE,XDC,621.04
1995,EE,B1G,C,XDC,485.9185
1995,EE,B1G,F,XDC,162.5177
1995,EE,B1G,GTI,XDC,534.8548
1995,EE,B1G,J,XDC,113.2267
1995,EE,B1G,K,XDC,71.5525
1995,EE,B1G,L,XDC,275.4018
1995,EE,B1G,M_N,XDC,116.301
1995,EE,B1G,OTQ,XDC,450.8863
1995,EE,B1G,RTU,XDC,70.2075
1995,EE,B1G,_T,XDC,2534.192
1995,EE,D1,A,XDC,67.047
1995,EE,D1,BTE,XDC,399.664
1995,EE,D1,C,XDC,308.593
1995,EE,D1,F,XDC,99.1712
1995,EE,D1,GTI,XDC,339.8958
1995,EE,D1,J,XDC,43.5059
1995,EE,D1,K,XDC,44.1203
1995,EE,D1,L,XDC,21.7089
1995,EE,D1,M_N,XDC,71.5861
1995,EE,D1,OTQ,XDC,315.9495
1995,EE,D1,RTU,XDC,45.7498
1995,EE,D1,_T,XDC,1448.3985
1995,EE,D21X31,_Z,XDC,327.4457
1995,EE,EMP,A,PS,64.9
1995,EE,EMP,BTE,PS,181.7
1995,EE,EMP,C,PS,156.7
1995,EE,EMP,F,PS,35
1995,EE,EMP,GTI,PS,152.6
1995,EE,EMP,J,PS,10.9
1995,EE,EMP,K,PS,7
1995,EE,EMP,L,PS,11.2
1995,EE,EMP,M_N,PS,20.9
1995,EE,EMP,OTQ,PS,126.1
1995,EE,EMP,RTU,PS,23.3
1995,EE,EMP,_T,PS,633.6
1995,EE,P51G,A,XDC,21.01
1995,EE,P51G,BTE,XDC,171.89
1995,EE,P51G,C,XDC,122.63
1995,EE,P51G,F,XDC,23.41
1995,EE,P51G,GTI,XDC,178.1
1995,EE,P51G,J,XDC,44.81
1995,EE,P51G,K,XDC,52.38
1995,EE,P51G,L,XDC,79.06
1995,EE,P51G,M_N,XDC,39.38
1995,EE,P51G,OTQ,XDC,124.67
1995,EE,P51G,RTU,XDC,23.76
1995,EE,P51G,_T,XDC,758.47
1995,EE,POP,_Z,PS,1448.1
1995,EE,SAL,A,PS,46.2
1995,EE,SAL,BTE,PS,177
1995,EE,SAL,C,PS,152
1995,EE,SAL,F,PS,32.8
1995,EE,SAL,GTI,PS,140.3
1995,EE,SAL,J,PS,10.3
1995,EE,SAL,K,PS,7
1995,EE,SAL,L,PS,10.9
1995,EE,SAL,M_N,PS,19.2
1995,EE,SAL,OTQ,PS,124.6
1995,EE,SAL,RTU,PS,21.7
1995,EE,SAL,_T,PS,590
1995,EE,SELF,A,PS,18.7
1995,EE,SELF,BTE,PS,4.7
1995,EE,SELF,C,PS,4.7
1995,EE,SELF,GTI,PS,12.3
1995,EE,SELF,_T,PS,43.6
1995,ES,B1G,A,XDC,17892
1995,ES,B1G,BTE,XDC,90993
1995,ES,B1G,C,XDC,74925
1995,ES,B1G,F,XDC,39512
1995,ES,B1G,GTI,XDC,105816
1995,ES,B1G,J,XDC,16154
1995,ES,B1G,K,XDC,19888
1995,ES,B1G,L,XDC,23659
1995,ES,B1G,M_N,XDC,24180
1995,ES,B1G,OTQ,XDC,70527
1995,ES,B1G,RTU,XDC,17817
1995,ES,B1G,_T,XDC,426438
1995,ES,D1,A,XDC,2424
1995,ES,D1,BTE,XDC,52520
1995,ES,D1,C,XDC,47687
1995,ES,D1,F,XDC,19643
1995,ES,D1,GTI,XDC,41733
1995,ES,D1,J,XDC,8969
1995,ES,D1,K,XDC,12217
1995,ES,D1,L,XDC,699
1995,ES,D1,M_N,XDC,12814
1995,ES,D1,OTQ,XDC,56834
1995,ES,D1,RTU,XDC,11965
1995,ES,D1,_T,XDC,219818
1995,ES,D21X31,_Z,XDC,34150
1995,ES,EMP,A,HW,2060689.5
1995,ES,EMP,A,PS,990.6
1995,ES,EMP,BTE,HW,4411208.2
1995,ES,EMP,BTE,PS,2562.9
1995,ES,EMP,C,HW,4106582.2
1995,ES,EMP,C,PS,2385.1
1995,ES,EMP,F,HW,2276865.4
1995,ES,EMP,F,PS,1251.3
1995,ES,EMP,GTI,HW,6927948.2
1995,ES,EMP,GTI,PS,3769.1
1995,ES,EMP,J,HW,435476.2
1995,ES,EMP,J,PS,249.9
1995,ES,EMP,K,HW,611374.2
1995,ES,EMP,K,PS,351.1
1995,ES,EMP,L,HW,72407.1
1995,ES,EMP,L,PS,43.6
1995,ES,EMP,M_N,HW,1361289.4
1995,ES,EMP,M_N,PS,778.9
1995,ES,EMP,OTQ,HW,4283648.8
1995,ES,EMP,OTQ,PS,2708
1995,ES,EMP,RTU,HW,1656028.8
1995,ES,EMP,RTU,PS,1153
1995,ES,EMP,_T,HW,24096935.8
1995,ES,EMP,_T,PS,13858.4
1995,ES,P51G,A,XDC,1996
1995,ES,P51G,BTE,XDC,18167
1995,ES,P51G,C,XDC,13182
1995,ES,P51G,F,XDC,8675
1995,ES,P51G,GTI,XDC,13485
1995,ES,P51G,J,XDC,4625
1995,ES,P51G,K,XDC,3546
1995,ES,P51G,L,XDC,25305
1995,ES,P51G,M_N,XDC,4624
1995,ES,P51G,OTQ,XDC,17470
1995,ES,P51G,RTU,XDC,2962
1995,ES,P51G,_T,XDC,100854
1995,ES,POP,_Z,PS,39718.895
1995,ES,SAL,A,HW,629616.3
1995,ES,SAL,A,PS,348
1995,ES,SAL,BTE,HW,4117731.7
1995,ES,SAL,BTE,PS,2397.3
1995,ES,SAL,C,HW,3814502.2
1995,ES,SAL,C,PS,2220.6
1995,ES,SAL,F,HW,1921654.9
1995,ES,SAL,F,PS,1076.8
1995,ES,SAL,GTI,HW,4287568.2
1995,ES,SAL,GTI,PS,2432.4
1995,ES,SAL,J,HW,392069.3
1995,ES,SAL,J,PS,226.3
1995,ES,SAL,K,HW,587582.4
1995,ES,SAL,K,PS,339.1
1995,ES,SAL,L,HW,69249.4
1995,ES,SAL,L,PS,40.6
1995,ES,SAL,M_N,HW,987447.9
1995,ES,SAL,M_N,PS,583.9
1995,ES,SAL,OTQ,HW,4160578.2
1995,ES,SAL,OTQ,PS,2636.3
1995,ES,SAL,RTU,HW,1346539.1
1995,ES,SAL,RTU,PS,991
1995,ES,SAL,_T,HW,18500037.4
1995,ES,SAL,_T,PS,11071.7
1995,ES,SELF,A,HW,1431073.2
1995,ES,SELF,A,PS,642.6
1995,ES,SELF,BTE,HW,293476.5
1995,ES,SELF,BTE,PS,165.6
1995,ES,SELF,C,HW,292080
1995,ES,SELF,C,PS,164.5
1995,ES,SELF,F,HW,355210.5
1995,ES,SELF,F,PS,174.5
1995,ES,SELF,GTI,HW,2640380
1995,ES,SELF,GTI,PS,1336.7
1995,ES,SELF,J,HW,43406.9
1995,ES,SELF,J,PS,23.6
1995,ES,SELF,K,HW,23791.8
1995,ES,SELF,K,PS,12
1995,ES,SELF,L,HW,3157.7
1995,ES,SELF,L,PS,3
1995,ES,SELF,M_N,HW,373841.5
1995,ES,SELF,M_N,PS,195
1995,ES,SELF,OTQ,HW,123070.6
1995,ES,SELF,OTQ,PS,71.7
1995,ES,SELF,RTU,HW,309489.7
1995,ES,SELF,RTU,PS,162
1995,ES,SELF,_T,HW,5596898.4
1995,ES,SELF,_T,PS,2786.7
1995,FI,B1G,A,XDC,3742
1995,FI,B1G,BTE,XDC,24908
1995,FI,B1G,C,XDC,21910
1995,FI,B1G,F,XDC,4155
1995,FI,B1G,GTI,XDC,14884
1995,FI,B1G,J,XDC,3045
1995,FI,B1G,K,XDC,3627
1995,FI,B1G,L,XDC,7874
1995,FI,B1G,M_N,XDC,4156
1995,FI,B1G,OTQ,XDC,17646
1995,FI,B1G,RTU,XDC,2308
1995,FI,B1G,_T,PC,4.22917400152851
1995,FI,B1G,_T,XDC,86345
1995,FI,D1,A,XDC,519
1995,FI,D1,BTE,XDC,12222
1995,FI,D1,C,XDC,11324
1995,FI,D1,F,XDC,2747
1995,FI,D1,GTI,XDC,8958
1995,FI,D1,J,XDC,1779
1995,FI,D1,K,XDC,1774
1995,FI,D1,L,XDC,391
1995,FI,D1,M_N,XDC,2766
1995,FI,D1,OTQ,XDC,14495
1995,FI,D1,RTU,XDC,1700
1995,FI,D1,_T,XDC,47351
1995,FI,D21X31,_Z,XDC,12204
1995,FI,EMP,A,HW,334500
1995,FI,EMP,A,PS,164.9
1995,FI,EMP,BTE,HW,696500
1995,FI,EMP,BTE,PS,426
1995,FI,EMP,C,HW,647200
1995,FI,EMP,C,PS,395.4
1995,FI,EMP,F,HW,258600
1995,FI,EMP,F,PS,119.6
1995,FI,EMP,GTI,HW,796300
1995,FI,EMP,GTI,PS,436.7
1995,FI,EMP,J,HW,101300
1995,FI,EMP,J,PS,59.1
1995,FI,EMP,K,HW,77800
1995,FI,EMP,K,PS,48.3
1995,FI,EMP,L,HW,29400
1995,FI,EMP,L,PS,16.4
1995,FI,EMP,M_N,HW,222700
1995,FI,EMP,M_N,PS,127.5
1995,FI,EMP,OTQ,HW,926200
1995,FI,EMP,OTQ,PS,579.2
1995,FI,EMP,RTU,HW,123300
1995,FI,EMP,RTU,PS,81
1995,FI,EMP,_T,HW,3566600
1995,FI,EMP,_T,PS,2058.7
1995,FI,P51G,A,XDC,967
1995,FI,P51G,BTE,XDC,5567
1995,FI,P51G,C,XDC,4561
1995,FI,P51G,F,XDC,273
1995,FI,P51G,GTI,XDC,1782
1995,FI,P51G,J,XDC,1032
1995,FI,P51G,K,XDC,20
1995,FI,P51G,L,XDC,4917
1995,FI,P51G,M_N,XDC,790
1995,FI,P51G,OTQ,XDC,3267
1995,FI,P51G,RTU,XDC,384
1995,FI,P51G,_T,XDC,18999
1995,FI,POP,_Z,PS,5107.8
1995,FI,SAL,A,HW,49100
1995,FI,SAL,A,PS,25.2
1995,FI,SAL,BTE,HW,654500
1995,FI,SAL,BTE,PS,407
1995,FI,SAL,C,HW,608500
1995,FI,SAL,C,PS,377.7
1995,FI,SAL,F,HW,179700
1995,FI,SAL,F,PS,98.3
1995,FI,SAL,GTI,HW,656900
1995,FI,SAL,GTI,PS,381.3
1995,FI,SAL,J,HW,93200
1995,FI,SAL,J,PS,55.6
1995,FI,SAL,K,HW,77700
1995,FI,SAL,K,PS,48.2
1995,FI,SAL,L,HW,24700
1995,FI,SAL,L,PS,14.4
1995,FI,SAL,M_N,HW,163300
1995,FI,SAL,M_N,PS,98.7
1995,FI,SAL,OTQ,HW,889000
1995,FI,SAL,OTQ,PS,561.2
1995,FI,SAL,RTU,HW,109200
1995,FI,SAL,RTU,PS,73.1
1995,FI,SAL,_T,HW,2897300
1995,FI,SAL,_T,PS,1763
1995,FI,SELF,A,HW,285400
1995,FI,SELF,A,PS,139.7
1995,FI,SELF,BTE,HW,42000
1995,FI,SELF,BTE,PS,19
1995,FI,SELF,C,HW,38700
1995,FI,SELF,C,PS,17.7
1995,FI,SELF,F,HW,78900
1995,FI,SELF,F,PS,21.3
1995,FI,SELF,GTI,HW,139400
1995,FI,SELF,GTI,PS,55.4
1995,FI,SELF,J,HW,8100
1995,FI,SELF,J,PS,3.5
1995,FI,SELF,K,HW,100
1995,FI,SELF,K,PS,0.1
1995,FI,SELF,L,HW,4700
1995,FI,SELF,L,PS,2
1995,FI,SELF,M_N,HW,59400
1995,FI,SELF,M_N,PS,28.8
1995,FI,SELF,OTQ,HW,37200
1995,FI,SELF,OTQ,PS,18
1995,FI,SELF,RTU,HW,14100
1995,FI,SELF,RTU,PS,7.9
1995,FI,SELF,_T,HW,669300
1995,FI,SELF,_T,PS,295.7
1995,FR,B1G,A,XDC,29784
1995,FR,B1G,BTE,XDC,214325
1995,FR,B1G,C,XDC,181315
1995,FR,B1G,F,XDC,57469
1995,FR,B1G,GTI,XDC,198042
1995,FR,B1G,J,XDC,52605
1995,FR,B1G,K,XDC,43778
1995,FR,B1G,L,XDC,115111
1995,FR,B1G,M_N,XDC,116620
1995,FR,B1G,OTQ,XDC,234870
1995,FR,B1G,RTU,XDC,28097
1995,FR,B1G,_T,PC,2.26685530373948
1995,FR,B1G,_T,XDC,1090700
1995,FR,D1,A,XDC,5839
1995,FR,D1,BTE,XDC,122014
1995,FR,D1,C,XDC,109936
1995,FR,D1,F,XDC,39532
1995,FR,D1,GTI,XDC,122605
1995,FR,D1,J,XDC,25770
1995,FR,D1,K,XDC,27739
1995,FR,D1,L,XDC,7317
1995,FR,D1,M_N,XDC,74307
1995,FR,D1,OTQ,XDC,178063
1995,FR,D1,RTU,XDC,19048
1995,FR,D1,_T,XDC,622234
1995,FR,D21X31,_Z,XDC,127573
1995,FR,EMP,A,HW,2681896
1995,FR,EMP,A,PS,1044
1995,FR,EMP,BTE,HW,6133593
1995,FR,EMP,BTE,PS,3768
1995,FR,EMP,C,HW,5690696
1995,FR,EMP,C,PS,3497
1995,FR,EMP,F,HW,2644769
1995,FR,EMP,F,PS,1483
1995,FR,EMP,GTI,HW,8343780
1995,FR,EMP,GTI,PS,5159
1995,FR,EMP,J,HW,982736
1995,FR,EMP,J,PS,596
1995,FR,EMP,K,HW,1110437
1995,FR,EMP,K,PS,699
1995,FR,EMP,L,HW,537317
1995,FR,EMP,L,PS,341
1995,FR,EMP,M_N,HW,3861000
1995,FR,EMP,M_N,PS,2451
1995,FR,EMP,OTQ,HW,9906575
1995,FR,EMP,OTQ,PS,7053
1995,FR,EMP,RTU,HW,1658545
1995,FR,EMP,RTU,PS,1052
1995,FR,EMP,_T,HW,37860648
1995,FR,EMP,_T,PS,23645
1995,FR,P51G,A,XDC,7767
1995,FR,P51G,BTE,XDC,48374
1995,FR,P51G,C,XDC,36527
1995,FR,P51G,F,XDC,4663
1995,FR,P51G,GTI,XDC,20433
1995,FR,P51G,J,XDC,9409
1995,FR,P51G,K,XDC,4603
1995,FR,P51G,L,XDC,78970
1995,FR,P51G,M_N,XDC,23022
1995,FR,P51G,OTQ,XDC,43070
1995,FR,P51G,RTU,XDC,4246
1995,FR,P51G,_T,XDC,244558
1995,FR,POP,_Z,PS,59530
1995,FR,SAL,A,HW,446578
1995,FR,SAL,A,PS,351
1995,FR,SAL,BTE,HW,5751497
1995,FR,SAL,BTE,PS,3622
1995,FR,SAL,C,HW,5321769
1995,FR,SAL,C,PS,3357
1995,FR,SAL,F,HW,2033599
1995,FR,SAL,F,PS,1237
1995,FR,SAL,GTI,HW,6701572
1995,FR,SAL,GTI,PS,4486
1995,FR,SAL,J,HW,887799
1995,FR,SAL,J,PS,559
1995,FR,SAL,K,HW,1057351
1995,FR,SAL,K,PS,675
1995,FR,SAL,L,HW,451436
1995,FR,SAL,L,PS,301
1995,FR,SAL,M_N,HW,3326890
1995,FR,SAL,M_N,PS,2217
1995,FR,SAL,OTQ,HW,9201460
1995,FR,SAL,OTQ,PS,6732
1995,FR,SAL,RTU,HW,1378510
1995,FR,SAL,RTU,PS,928
1995,FR,SAL,_T,HW,31236692
1995,FR,SAL,_T,PS,21107
1995,FR,SELF,A,HW,2235318
1995,FR,SELF,A,PS,693
1995,FR,SELF,BTE,HW,382096
1995,FR,SELF,BTE,PS,146
1995,FR,SELF,C,HW,368926
1995,FR,SELF,C,PS,140
1995,FR,SELF,F,HW,611170
1995,FR,SELF,F,PS,246
1995,FR,SELF,GTI,HW,1642209
1995,FR,SELF,GTI,PS,673
1995,FR,SELF,J,HW,94937
1995,FR,SELF,J,PS,36
1995,FR,SELF,K,HW,53086
1995,FR,SELF,K,PS,24
1995,FR,SELF,L,HW,85881
1995,FR,SELF,L,PS,41
1995,FR,SELF,M_N,HW,534110
1995,FR,SELF,M_N,PS,234
1995,FR,SELF,OTQ,HW,705116
1995,FR,SELF,OTQ,PS,322
1995,FR,SELF,RTU,HW,280034
1995,FR,SELF,RTU,PS,124
1995,FR,SELF,_T,HW,6623956
1995,FR,SELF,_T,PS,2538
1995,EL,B1G,A,XDC,6864.190968
1995,EL,B1G,BTE,XDC,13544.642447
1995,EL,B1G,C,XDC,10222.081046
1995,EL,B1G,F,XDC,4709.482778
1995,EL,B1G,GTI,XDC,22812.566247
1995,EL,B1G,J,XDC,2923.210848
1995,EL,B1G,K,XDC,3445.699038
1995,EL,B1G,L,XDC,9690.399593
1995,EL,B1G,M_N,XDC,3977.981446
1995,EL,B1G,OTQ,XDC,13728.46857
1995,EL,B1G,RTU,XDC,2982.606158
1995,EL,B1G,_T,XDC,84679.248094
1995,EL,D1,A,XDC,537.272601
1995,EL,D1,BTE,XDC,6060.748655
1995,EL,D1,C,XDC,4795.925428
1995,EL,D1,F,XDC,1116.654782
1995,EL,D1,GTI,XDC,5170.808848
1995,EL,D1,J,XDC,1801.46944
1995,EL,D1,K,XDC,1920.874214
1995,EL,D1,L,XDC,7.777378
1995,EL,D1,M_N,XDC,901.68162
1995,EL,D1,OTQ,XDC,8564.540664
1995,EL,D1,RTU,XDC,1122.138289
1995,EL,D1,_T,XDC,27203.966493
1995,EL,D21X31,_Z,XDC,8384.353118
1995,EL,EMP,A,HW,1540538.407
1995,EL,EMP,A,PS,758.787
1995,EL,EMP,BTE,HW,1153763.28
1995,EL,EMP,BTE,PS,540.309
1995,EL,EMP,C,HW,1002821.05
1995,EL,EMP,C,PS,464.004
1995,EL,EMP,F,HW,577280.66
1995,EL,EMP,F,PS,265.786
1995,EL,EMP,GTI,HW,3023989.524
1995,EL,EMP,GTI,PS,1271.959
1995,EL,EMP,J,HW,124945.686
1995,EL,EMP,J,PS,62.779
1995,EL,EMP,K,HW,189924.592
1995,EL,EMP,K,PS,93.822
1995,EL,EMP,L,HW,6822.105
1995,EL,EMP,L,PS,3.2
1995,EL,EMP,M_N,HW,429974.369
1995,EL,EMP,M_N,PS,201.311
1995,EL,EMP,OTQ,HW,1266722.147
1995,EL,EMP,OTQ,PS,736.892
1995,EL,EMP,RTU,HW,458852.721
1995,EL,EMP,RTU,PS,221.494
1995,EL,EMP,_T,HW,8772813.491
1995,EL,EMP,_T,PS,4156.339
1995,EL,P51G,A,XDC,635.601663
1995,EL,P51G,BTE,XDC,1817.225921
1995,EL,P51G,C,XDC,1135.288731
1995,EL,P51G,F,XDC,176.502431
1995,EL,P51G,GTI,XDC,2226.030187
1995,EL,P51G,J,XDC,791.943272
1995,EL,P51G,K,XDC,226.505831
1995,EL,P51G,L,XDC,8152.961424
1995,EL,P51G,M_N,XDC,454.186104
1995,EL,P51G,OTQ,XDC,3416.481483
1995,EL,P51G,RTU,XDC,675.328373
1995,EL,P51G,_T,XDC,18572.766691
1995,EL,POP,_Z,PS,10562.164
1995,EL,SAL,A,HW,307182.861942
1995,EL,SAL,A,PS,144.65
1995,EL,SAL,BTE,HW,862736.469654
1995,EL,SAL,BTE,PS,421.978
1995,EL,SAL,C,HW,714391.817832
1995,EL,SAL,C,PS,346.768
1995,EL,SAL,F,HW,324001.604591
1995,EL,SAL,F,PS,154.614
1995,EL,SAL,GTI,HW,1453225.705761
1995,EL,SAL,GTI,PS,670.332
1995,EL,SAL,J,HW,115665.310287
1995,EL,SAL,J,PS,58.686
1995,EL,SAL,K,HW,160648.888135
1995,EL,SAL,K,PS,81.938
1995,EL,SAL,L,HW,2625.357654
1995,EL,SAL,L,PS,1.299
1995,EL,SAL,M_N,HW,202684.904007
1995,EL,SAL,M_N,PS,100.741
1995,EL,SAL,OTQ,HW,1162687.762058
1995,EL,SAL,OTQ,PS,679.846
1995,EL,SAL,RTU,HW,323260.747774
1995,EL,SAL,RTU,PS,162.389
1995,EL,SAL,_T,HW,4914719.612
1995,EL,SAL,_T,PS,2476.472
1995,EL,SELF,A,HW,1233355.545
1995,EL,SELF,A,PS,614.137
1995,EL,SELF,BTE,HW,291026.811
1995,EL,SELF,BTE,PS,118.331
1995,EL,SELF,C,HW,288429.232
1995,EL,SELF,C,PS,117.236
1995,EL,SELF,F,HW,253279.055
1995,EL,SELF,F,PS,111.172
1995,EL,SELF,GTI,HW,1570763.818
1995,EL,SELF,GTI,PS,601.627
1995,EL,SELF,J,HW,9280.376
1995,EL,SELF,J,PS,4.093
1995,EL,SELF,K,HW,29275.704
1995,EL,SELF,K,PS,11.884
1995,EL,SELF,L,HW,4196.747
1995,EL,SELF,L,PS,1.901
1995,EL,SELF,M_N,HW,227289.465
1995,EL,SELF,M_N,PS,100.57
1995,EL,SELF,OTQ,HW,104034.385
1995,EL,SELF,OTQ,PS,57.046
1995,EL,SELF,RTU,HW,135591.973
1995,EL,SELF,RTU,PS,59.105
1995,EL,SELF,_T,HW,3858093.879
1995,EL,SELF,_T,PS,1679.867
1995,HR,B1G,A,XDC,6692.252349
1995,HR,B1G,BTE,XDC,25686.18898
1995,HR,B1G,C,XDC,21755.04902
1995,HR,B1G,F,XDC,5590.9193
1995,HR,B1G,GTI,XDC,21809.14091
1995,HR,B1G,J,XDC,3782.96021
1995,HR,B1G,K,XDC,4009.515194
1995,HR,B1G,L,XDC,10172.61892
1995,HR,B1G,M_N,XDC,4160.020238
1995,HR,B1G,OTQ,XDC,14319.06037
1995,HR,B1G,RTU,XDC,2000.754258
1995,HR,B1G,_T,XDC,98223.43073
1995,HR,D1,A,XDC,1175.292118
1995,HR,D1,BTE,XDC,12030.96198
1995,HR,D1,C,XDC,9998.547119
1995,HR,D1,F,XDC,4284.743923
1995,HR,D1,GTI,XDC,13303.38464
1995,HR,D1,J,XDC,1922.104573
1995,HR,D1,K,XDC,2363.933078
1995,HR,D1,L,XDC,841.033984
1995,HR,D1,M_N,XDC,3850.139686
1995,HR,D1,OTQ,XDC,11943.34509
1995,HR,D1,RTU,XDC,1717.313375
1995,HR,D1,_T,XDC,53432.25244
1995,HR,D21X31,_Z,XDC,20604.08375
1995,HR,EMP,A,HW,387471.49795
1995,HR,EMP,A,PS,228.059
1995,HR,EMP,BTE,HW,718102.16829
1995,HR,EMP,BTE,PS,367.21
1995,HR,EMP,C,HW,624243.31742
1995,HR,EMP,C,PS,319.679
1995,HR,EMP,F,HW,238289.24217
1995,HR,EMP,F,PS,115.958
1995,HR,EMP,GTI,HW,784911.46233
