table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,type,obs_value
T1200,SI,SI,0,_Z,SAL,A,PS,2003,V,9.33244
T1200,SI,SI,0,_Z,SAL,A,PS,2004,T,8.551273
T1200,SI,SI,0,_Z,SAL,A,PS,2004,V,8.551273
T1200,SI,SI,0,_Z,SAL,A,PS,2005,T,8.140022
T1200,SI,SI,0,_Z,SAL,A,PS,2005,V,8.140022
T1200,SI,SI,0,_Z,SAL,A,PS,2006,T,6.999533
T1200,SI,SI,0,_Z,SAL,A,PS,2006,V,6.999533
T1200,SI,SI,0,_Z,SAL,A,PS,2007,T,6.569258
T1200,SI,SI,0,_Z,SAL,A,PS,2007,V,6.569258
T1200,SI,SI,0,_Z,SAL,A,PS,2008,T,6.44981
T1200,SI,SI,0,_Z,SAL,A,PS,2008,V,6.44981
T1200,SI,SI,0,_Z,SAL,A,PS,2009,T,6.227411
T1200,SI,SI,0,_Z,SAL,A,PS,2009,V,6.227411
T1200,SI,SI,0,_Z,SAL,A,PS,2010,T,6.120625
T1200,SI,SI,0,_Z,SAL,A,PS,2010,V,6.120625
T1200,SI,SI,0,_Z,SAL,A,PS,2011,T,5.275854
T1200,SI,SI,0,_Z,SAL,A,PS,2011,V,5.275854
T1200,SI,SI,0,_Z,SAL,A,PS,2012,T,5.169866
T1200,SI,SI,0,_Z,SAL,A,PS,2012,V,5.169866
T1200,SI,SI,0,_Z,SAL,A,PS,2013,T,4.995112
T1200,SI,SI,0,_Z,SAL,A,PS,2013,V,4.995112
T1200,SI,SI,0,_Z,SAL,A,PS,2014,T,5.195529
T1200,SI,SI,0,_Z,SAL,A,PS,2014,V,5.195529
T1200,SI,SI,0,_Z,SAL,A,PS,2015,T,5.297609
T1200,SI,SI,0,_Z,SAL,A,PS,2015,V,5.297609
T1200,SI,SI,0,_Z,SAL,A,PS,2016,T,5.134688
T1200,SI,SI,0,_Z,SAL,A,PS,2016,V,5.134688
T1200,SI,SI,0,_Z,SAL,A,PS,2017,T,4.973258
T1200,SI,SI,0,_Z,SAL,A,PS,2017,V,4.973258
T1200,SI,SI,0,_Z,SAL,A,PS,2018,T,5.180383
T1200,SI,SI,0,_Z,SAL,A,PS,2018,V,5.180383
T1200,SI,SI,0,_Z,SAL,A,PS,2019,T,5.273771
T1200,SI,SI,0,_Z,SAL,A,PS,2019,V,5.273771
T1200,SI,SI,0,_Z,SAL,A,PS,2020,T,5.017884
T1200,SI,SI,0,_Z,SAL,A,PS,2020,V,5.017884
T1200,SI,SI,0,_Z,SAL,BTE,PS,2000,T,256.079513
T1200,SI,SI,0,_Z,SAL,BTE,PS,2000,V,256.079513
T1200,SI,SI,0,_Z,SAL,BTE,PS,2001,T,256.913886
T1200,SI,SI,0,_Z,SAL,BTE,PS,2001,V,256.913886
T1200,SI,SI,0,_Z,SAL,BTE,PS,2002,T,252.989612
T1200,SI,SI,0,_Z,SAL,BTE,PS,2002,V,252.989612
T1200,SI,SI,0,_Z,SAL,BTE,PS,2003,T,248.00845
T1200,SI,SI,0,_Z,SAL,BTE,PS,2003,V,248.00845
T1200,SI,SI,0,_Z,SAL,BTE,PS,2004,T,246.10915
T1200,SI,SI,0,_Z,SAL,BTE,PS,2004,V,246.10915
T1200,SI,SI,0,_Z,SAL,BTE,PS,2005,T,241.8864
T1200,SI,SI,0,_Z,SAL,BTE,PS,2005,V,241.8864
T1200,SI,SI,0,_Z,SAL,BTE,PS,2006,T,238.160625
T1200,SI,SI,0,_Z,SAL,BTE,PS,2006,V,238.160625
T1200,SI,SI,0,_Z,SAL,BTE,PS,2007,T,240.378325
T1200,SI,SI,0,_Z,SAL,BTE,PS,2007,V,240.378325
T1200,SI,SI,0,_Z,SAL,BTE,PS,2008,T,239.4296
T1200,SI,SI,0,_Z,SAL,BTE,PS,2008,V,239.4296
T1200,SI,SI,0,_Z,SAL,BTE,PS,2009,T,217.531
T1200,SI,SI,0,_Z,SAL,BTE,PS,2009,V,217.531
T1200,SI,SI,0,_Z,SAL,BTE,PS,2010,T,205.44911
T1200,SI,SI,0,_Z,SAL,BTE,PS,2010,V,205.44911
T1200,SI,SI,0,_Z,SAL,BTE,PS,2011,T,205.00782
T1200,SI,SI,0,_Z,SAL,BTE,PS,2011,V,205.00782
T1200,SI,SI,0,_Z,SAL,BTE,PS,2012,T,202.319718
T1200,SI,SI,0,_Z,SAL,BTE,PS,2012,V,202.319718
T1200,SI,SI,0,_Z,SAL,BTE,PS,2013,T,196.94019
T1200,SI,SI,0,_Z,SAL,BTE,PS,2013,V,196.94019
T1200,SI,SI,0,_Z,SAL,BTE,PS,2014,T,197.38977
T1200,SI,SI,0,_Z,SAL,BTE,PS,2014,V,197.38977
T1200,SI,SI,0,_Z,SAL,BTE,PS,2015,T,200.945533
T1200,SI,SI,0,_Z,SAL,BTE,PS,2015,V,200.945533
T1200,SI,SI,0,_Z,SAL,BTE,PS,2016,T,206.441522
T1200,SI,SI,0,_Z,SAL,BTE,PS,2016,V,206.441522
T1200,SI,SI,0,_Z,SAL,BTE,PS,2017,T,213.166373
T1200,SI,SI,0,_Z,SAL,BTE,PS,2017,V,213.166373
T1200,SI,SI,0,_Z,SAL,BTE,PS,2018,T,222.5832
T1200,SI,SI,0,_Z,SAL,BTE,PS,2018,V,222.5832
T1200,SI,SI,0,_Z,SAL,BTE,PS,2019,T,227.995288
T1200,SI,SI,0,_Z,SAL,BTE,PS,2019,V,227.995288
T1200,SI,SI,0,_Z,SAL,BTE,PS,2020,T,224.058913
T1200,SI,SI,0,_Z,SAL,BTE,PS,2020,V,224.058913
T1200,SI,SI,0,_Z,SAL,C,PS,2000,T,235.794738
T1200,SI,SI,0,_Z,SAL,C,PS,2000,V,235.794738
T1200,SI,SI,0,_Z,SAL,C,PS,2001,T,236.777536
T1200,SI,SI,0,_Z,SAL,C,PS,2001,V,236.777536
T1200,SI,SI,0,_Z,SAL,C,PS,2002,T,233.156462
T1200,SI,SI,0,_Z,SAL,C,PS,2002,V,233.156462
T1200,SI,SI,0,_Z,SAL,C,PS,2003,T,228.135025
T1200,SI,SI,0,_Z,SAL,C,PS,2003,V,228.135025
T1200,SI,SI,0,_Z,SAL,C,PS,2004,T,226.530875
T1200,SI,SI,0,_Z,SAL,C,PS,2004,V,226.530875
T1200,SI,SI,0,_Z,SAL,C,PS,2005,T,222.148725
T1200,SI,SI,0,_Z,SAL,C,PS,2005,V,222.148725
T1200,SI,SI,0,_Z,SAL,C,PS,2006,T,218.370725
T1200,SI,SI,0,_Z,SAL,C,PS,2006,V,218.370725
T1200,SI,SI,0,_Z,SAL,C,PS,2007,T,220.36465
T1200,SI,SI,0,_Z,SAL,C,PS,2007,V,220.36465
T1200,SI,SI,0,_Z,SAL,C,PS,2008,T,219.2644
T1200,SI,SI,0,_Z,SAL,C,PS,2008,V,219.2644
T1200,SI,SI,0,_Z,SAL,C,PS,2009,T,197.25795
T1200,SI,SI,0,_Z,SAL,C,PS,2009,V,197.25795
T1200,SI,SI,0,_Z,SAL,C,PS,2010,T,185.27006
T1200,SI,SI,0,_Z,SAL,C,PS,2010,V,185.27006
T1200,SI,SI,0,_Z,SAL,C,PS,2011,T,184.70767
T1200,SI,SI,0,_Z,SAL,C,PS,2011,V,184.70767
T1200,SI,SI,0,_Z,SAL,C,PS,2012,T,181.693768
T1200,SI,SI,0,_Z,SAL,C,PS,2012,V,181.693768
T1200,SI,SI,0,_Z,SAL,C,PS,2013,T,176.55069
T1200,SI,SI,0,_Z,SAL,C,PS,2013,V,176.55069
T1200,SI,SI,0,_Z,SAL,C,PS,2014,T,176.811783
T1200,SI,SI,0,_Z,SAL,C,PS,2014,V,176.811783
T1200,SI,SI,0,_Z,SAL,C,PS,2015,T,180.087145
T1200,SI,SI,0,_Z,SAL,C,PS,2015,V,180.087145
T1200,SI,SI,0,_Z,SAL,C,PS,2016,T,186.092347
T1200,SI,SI,0,_Z,SAL,C,PS,2016,V,186.092347
T1200,SI,SI,0,_Z,SAL,C,PS,2017,T,193.28706
T1200,SI,SI,0,_Z,SAL,C,PS,2017,V,193.28706
T1200,SI,SI,0,_Z,SAL,C,PS,2018,T,202.455638
T1200,SI,SI,0,_Z,SAL,C,PS,2018,V,202.455638
T1200,SI,SI,0,_Z,SAL,C,PS,2019,T,207.7849
T1200,SI,SI,0,_Z,SAL,C,PS,2019,V,207.7849
T1200,SI,SI,0,_Z,SAL,C,PS,2020,T,203.186088
T1200,SI,SI,0,_Z,SAL,C,PS,2020,V,203.186088
T1200,SI,SI,0,_Z,SAL,F,PS,2000,T,56.039023
T1200,SI,SI,0,_Z,SAL,F,PS,2000,V,56.039023
T1200,SI,SI,0,_Z,SAL,F,PS,2001,T,56.345688
T1200,SI,SI,0,_Z,SAL,F,PS,2001,V,56.345688
T1200,SI,SI,0,_Z,SAL,F,PS,2002,T,56.13156
T1200,SI,SI,0,_Z,SAL,F,PS,2002,V,56.13156
T1200,SI,SI,0,_Z,SAL,F,PS,2003,T,56.12825
T1200,SI,SI,0,_Z,SAL,F,PS,2003,V,56.12825
T1200,SI,SI,0,_Z,SAL,F,PS,2004,T,55.4382
T1200,SI,SI,0,_Z,SAL,F,PS,2004,V,55.4382
T1200,SI,SI,0,_Z,SAL,F,PS,2005,T,57.0103
T1200,SI,SI,0,_Z,SAL,F,PS,2005,V,57.0103
T1200,SI,SI,0,_Z,SAL,F,PS,2006,T,60.73655
T1200,SI,SI,0,_Z,SAL,F,PS,2006,V,60.73655
T1200,SI,SI,0,_Z,SAL,F,PS,2007,T,68.9548
T1200,SI,SI,0,_Z,SAL,F,PS,2007,V,68.9548
T1200,SI,SI,0,_Z,SAL,F,PS,2008,T,78.232625
T1200,SI,SI,0,_Z,SAL,F,PS,2008,V,78.232625
T1200,SI,SI,0,_Z,SAL,F,PS,2009,T,77.016875
T1200,SI,SI,0,_Z,SAL,F,PS,2009,V,77.016875
T1200,SI,SI,0,_Z,SAL,F,PS,2010,T,69.0158
T1200,SI,SI,0,_Z,SAL,F,PS,2010,V,69.0158
T1200,SI,SI,0,_Z,SAL,F,PS,2011,T,59.7411
T1200,SI,SI,0,_Z,SAL,F,PS,2011,V,59.7411
T1200,SI,SI,0,_Z,SAL,F,PS,2012,T,54.703188
T1200,SI,SI,0,_Z,SAL,F,PS,2012,V,54.703188
T1200,SI,SI,0,_Z,SAL,F,PS,2013,T,50.516475
T1200,SI,SI,0,_Z,SAL,F,PS,2013,V,50.516475
T1200,SI,SI,0,_Z,SAL,F,PS,2014,T,50.048625
T1200,SI,SI,0,_Z,SAL,F,PS,2014,V,50.048625
T1200,SI,SI,0,_Z,SAL,F,PS,2015,T,50.483838
T1200,SI,SI,0,_Z,SAL,F,PS,2015,V,50.483838
T1200,SI,SI,0,_Z,SAL,F,PS,2016,T,50.0477
T1200,SI,SI,0,_Z,SAL,F,PS,2016,V,50.0477
T1200,SI,SI,0,_Z,SAL,F,PS,2017,T,51.403338
T1200,SI,SI,0,_Z,SAL,F,PS,2017,V,51.403338
T1200,SI,SI,0,_Z,SAL,F,PS,2018,T,55.113138
T1200,SI,SI,0,_Z,SAL,F,PS,2018,V,55.113138
T1200,SI,SI,0,_Z,SAL,F,PS,2019,T,60.847463
T1200,SI,SI,0,_Z,SAL,F,PS,2019,V,60.847463
T1200,SI,SI,0,_Z,SAL,F,PS,2020,T,61.6896
T1200,SI,SI,0,_Z,SAL,F,PS,2020,V,61.6896
T1200,SI,SI,0,_Z,SAL,GTI,PS,2000,T,160.030291
T1200,SI,SI,0,_Z,SAL,GTI,PS,2000,V,160.030291
T1200,SI,SI,0,_Z,SAL,GTI,PS,2001,T,160.691264
T1200,SI,SI,0,_Z,SAL,GTI,PS,2001,V,160.691264
T1200,SI,SI,0,_Z,SAL,GTI,PS,2002,T,161.72069
T1200,SI,SI,0,_Z,SAL,GTI,PS,2002,V,161.72069
T1200,SI,SI,0,_Z,SAL,GTI,PS,2003,T,162.198675
T1200,SI,SI,0,_Z,SAL,GTI,PS,2003,V,162.198675
T1200,SI,SI,0,_Z,SAL,GTI,PS,2004,T,163.27615
T1200,SI,SI,0,_Z,SAL,GTI,PS,2004,V,163.27615
T1200,SI,SI,0,_Z,SAL,GTI,PS,2005,T,166.13955
T1200,SI,SI,0,_Z,SAL,GTI,PS,2005,V,166.13955
T1200,SI,SI,0,_Z,SAL,GTI,PS,2006,T,170.875325
T1200,SI,SI,0,_Z,SAL,GTI,PS,2006,V,170.875325
T1200,SI,SI,0,_Z,SAL,GTI,PS,2007,T,177.957175
T1200,SI,SI,0,_Z,SAL,GTI,PS,2007,V,177.957175
T1200,SI,SI,0,_Z,SAL,GTI,PS,2008,T,185.738575
T1200,SI,SI,0,_Z,SAL,GTI,PS,2008,V,185.738575
T1200,SI,SI,0,_Z,SAL,GTI,PS,2009,T,184.8922
T1200,SI,SI,0,_Z,SAL,GTI,PS,2009,V,184.8922
T1200,SI,SI,0,_Z,SAL,GTI,PS,2010,T,180.4013
T1200,SI,SI,0,_Z,SAL,GTI,PS,2010,V,180.4013
T1200,SI,SI,0,_Z,SAL,GTI,PS,2011,T,174.98295
T1200,SI,SI,0,_Z,SAL,GTI,PS,2011,V,174.98295
T1200,SI,SI,0,_Z,SAL,GTI,PS,2012,T,172.694488
T1200,SI,SI,0,_Z,SAL,GTI,PS,2012,V,172.694488
T1200,SI,SI,0,_Z,SAL,GTI,PS,2013,T,168.420363
T1200,SI,SI,0,_Z,SAL,GTI,PS,2013,V,168.420363
T1200,SI,SI,0,_Z,SAL,GTI,PS,2014,T,168.718263
T1200,SI,SI,0,_Z,SAL,GTI,PS,2014,V,168.718263
T1200,SI,SI,0,_Z,SAL,GTI,PS,2015,T,171.80255
T1200,SI,SI,0,_Z,SAL,GTI,PS,2015,V,171.80255
T1200,SI,SI,0,_Z,SAL,GTI,PS,2016,T,177.196738
T1200,SI,SI,0,_Z,SAL,GTI,PS,2016,V,177.196738
T1200,SI,SI,0,_Z,SAL,GTI,PS,2017,T,184.146403
T1200,SI,SI,0,_Z,SAL,GTI,PS,2017,V,184.146403
T1200,SI,SI,0,_Z,SAL,GTI,PS,2018,T,191.041696
T1200,SI,SI,0,_Z,SAL,GTI,PS,2018,V,191.041696
T1200,SI,SI,0,_Z,SAL,GTI,PS,2019,T,197.563221
T1200,SI,SI,0,_Z,SAL,GTI,PS,2019,V,197.563221
T1200,SI,SI,0,_Z,SAL,GTI,PS,2020,T,194.905046
T1200,SI,SI,0,_Z,SAL,GTI,PS,2020,V,194.905046
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2000,T,175.610681
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2000,V,175.610681
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2001,T,177.055353
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2001,V,177.055353
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2002,T,178.83342
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2002,V,178.83342
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2003,T,179.590125
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2003,V,179.590125
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2004,T,180.61955
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2004,V,180.61955
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2005,T,184.2702
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2005,V,184.2702
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2006,T,190.13505
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2006,V,190.13505
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2007,T,198.3726
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2007,V,198.3726
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2008,T,207.127475
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2008,V,207.127475
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2009,T,206.718225
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2009,V,206.718225
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2010,T,201.9864
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2010,V,201.9864
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2011,T,196.437325
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2011,V,196.437325
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2012,T,194.500113
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2012,V,194.500113
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2013,T,190.327675
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2013,V,190.327675
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2014,T,190.737538
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2014,V,190.737538
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2015,T,194.11375
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2015,V,194.11375
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2016,T,200.240913
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2016,V,200.240913
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2017,T,207.787203
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2017,V,207.787203
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2018,T,215.614484
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2018,V,215.614484
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2019,T,223.074871
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2019,V,223.074871
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2020,T,221.279434
T1200,SI,SI,0,_Z,SAL,GTJ,PS,2020,V,221.279434
T1200,SI,SI,0,_Z,SAL,J,PS,2000,T,15.58039
T1200,SI,SI,0,_Z,SAL,J,PS,2000,V,15.58039
T1200,SI,SI,0,_Z,SAL,J,PS,2001,T,16.364089
T1200,SI,SI,0,_Z,SAL,J,PS,2001,V,16.364089
T1200,SI,SI,0,_Z,SAL,J,PS,2002,T,17.11273
T1200,SI,SI,0,_Z,SAL,J,PS,2002,V,17.11273
T1200,SI,SI,0,_Z,SAL,J,PS,2003,T,17.39145
T1200,SI,SI,0,_Z,SAL,J,PS,2003,V,17.39145
T1200,SI,SI,0,_Z,SAL,J,PS,2004,T,17.3434
T1200,SI,SI,0,_Z,SAL,J,PS,2004,V,17.3434
T1200,SI,SI,0,_Z,SAL,J,PS,2005,T,18.13065
T1200,SI,SI,0,_Z,SAL,J,PS,2005,V,18.13065
T1200,SI,SI,0,_Z,SAL,J,PS,2006,T,19.259725
T1200,SI,SI,0,_Z,SAL,J,PS,2006,V,19.259725
T1200,SI,SI,0,_Z,SAL,J,PS,2007,T,20.415425
T1200,SI,SI,0,_Z,SAL,J,PS,2007,V,20.415425
T1200,SI,SI,0,_Z,SAL,J,PS,2008,T,21.3889
T1200,SI,SI,0,_Z,SAL,J,PS,2008,V,21.3889
T1200,SI,SI,0,_Z,SAL,J,PS,2009,T,21.826025
T1200,SI,SI,0,_Z,SAL,J,PS,2009,V,21.826025
T1200,SI,SI,0,_Z,SAL,J,PS,2010,T,21.5851
T1200,SI,SI,0,_Z,SAL,J,PS,2010,V,21.5851
T1200,SI,SI,0,_Z,SAL,J,PS,2011,T,21.454375
T1200,SI,SI,0,_Z,SAL,J,PS,2011,V,21.454375
T1200,SI,SI,0,_Z,SAL,J,PS,2012,T,21.805625
T1200,SI,SI,0,_Z,SAL,J,PS,2012,V,21.805625
T1200,SI,SI,0,_Z,SAL,J,PS,2013,T,21.907313
T1200,SI,SI,0,_Z,SAL,J,PS,2013,V,21.907313
T1200,SI,SI,0,_Z,SAL,J,PS,2014,T,22.019275
T1200,SI,SI,0,_Z,SAL,J,PS,2014,V,22.019275
T1200,SI,SI,0,_Z,SAL,J,PS,2015,T,22.3112
T1200,SI,SI,0,_Z,SAL,J,PS,2015,V,22.3112
T1200,SI,SI,0,_Z,SAL,J,PS,2016,T,23.044175
T1200,SI,SI,0,_Z,SAL,J,PS,2016,V,23.044175
T1200,SI,SI,0,_Z,SAL,J,PS,2017,T,23.6408
T1200,SI,SI,0,_Z,SAL,J,PS,2017,V,23.6408
T1200,SI,SI,0,_Z,SAL,J,PS,2018,T,24.572788
T1200,SI,SI,0,_Z,SAL,J,PS,2018,V,24.572788
T1200,SI,SI,0,_Z,SAL,J,PS,2019,T,25.51165
T1200,SI,SI,0,_Z,SAL,J,PS,2019,V,25.51165
T1200,SI,SI,0,_Z,SAL,J,PS,2020,T,26.374388
T1200,SI,SI,0,_Z,SAL,J,PS,2020,V,26.374388
T1200,SI,SI,0,_Z,SAL,KTN,PS,2000,T,87.002924
T1200,SI,SI,0,_Z,SAL,KTN,PS,2000,V,87.002924
T1200,SI,SI,0,_Z,SAL,KTN,PS,2001,T,90.930527
T1200,SI,SI,0,_Z,SAL,KTN,PS,2001,V,90.930527
T1200,SI,SI,0,_Z,SAL,KTN,PS,2002,T,101.707018
T1200,SI,SI,0,_Z,SAL,KTN,PS,2002,V,101.707018
T1200,SI,SI,0,_Z,SAL,KTN,PS,2003,T,103.731858
T1200,SI,SI,0,_Z,SAL,KTN,PS,2003,V,103.731858
T1200,SI,SI,0,_Z,SAL,KTN,PS,2004,T,106.872255
T1200,SI,SI,0,_Z,SAL,KTN,PS,2004,V,106.872255
T1200,SI,SI,0,_Z,SAL,KTN,PS,2005,T,101.445407
T1200,SI,SI,0,_Z,SAL,KTN,PS,2005,V,101.445407
T1200,SI,SI,0,_Z,SAL,KTN,PS,2006,T,107.452957
T1200,SI,SI,0,_Z,SAL,KTN,PS,2006,V,107.452957
T1200,SI,SI,0,_Z,SAL,KTN,PS,2007,T,115.830913
T1200,SI,SI,0,_Z,SAL,KTN,PS,2007,V,115.830913
T1200,SI,SI,0,_Z,SAL,KTN,PS,2008,T,117.7415
T1200,SI,SI,0,_Z,SAL,KTN,PS,2008,V,117.7415
T1200,SI,SI,0,_Z,SAL,KTN,PS,2009,T,115.982794
T1200,SI,SI,0,_Z,SAL,KTN,PS,2009,V,115.982794
T1200,SI,SI,0,_Z,SAL,KTN,PS,2010,T,116.653654
T1200,SI,SI,0,_Z,SAL,KTN,PS,2010,V,116.653654
T1200,SI,SI,0,_Z,SAL,KTN,PS,2011,T,116.327115
T1200,SI,SI,0,_Z,SAL,KTN,PS,2011,V,116.327115
T1200,SI,SI,0,_Z,SAL,KTN,PS,2012,T,114.663935
T1200,SI,SI,0,_Z,SAL,KTN,PS,2012,V,114.663935
T1200,SI,SI,0,_Z,SAL,KTN,PS,2013,T,110.082759
T1200,SI,SI,0,_Z,SAL,KTN,PS,2013,V,110.082759
T1200,SI,SI,0,_Z,SAL,KTN,PS,2014,T,113.184026
T1200,SI,SI,0,_Z,SAL,KTN,PS,2014,V,113.184026
T1200,SI,SI,0,_Z,SAL,KTN,PS,2015,T,114.587375
T1200,SI,SI,0,_Z,SAL,KTN,PS,2015,V,114.587375
T1200,SI,SI,0,_Z,SAL,KTN,PS,2016,T,116.430249
T1200,SI,SI,0,_Z,SAL,KTN,PS,2016,V,116.430249
T1200,SI,SI,0,_Z,SAL,KTN,PS,2017,T,121.533241
T1200,SI,SI,0,_Z,SAL,KTN,PS,2017,V,121.533241
T1200,SI,SI,0,_Z,SAL,KTN,PS,2018,T,123.369536
T1200,SI,SI,0,_Z,SAL,KTN,PS,2018,V,123.369536
T1200,SI,SI,0,_Z,SAL,KTN,PS,2019,T,122.97803
T1200,SI,SI,0,_Z,SAL,KTN,PS,2019,V,122.97803
T1200,SI,SI,0,_Z,SAL,KTN,PS,2020,T,117.12191
T1200,SI,SI,0,_Z,SAL,KTN,PS,2020,V,117.12191
T1200,SI,SI,0,_Z,SAL,K,PS,2000,T,20.179575
T1200,SI,SI,0,_Z,SAL,K,PS,2000,V,20.179575
T1200,SI,SI,0,_Z,SAL,K,PS,2001,T,21.181675
T1200,SI,SI,0,_Z,SAL,K,PS,2001,V,21.181675
T1200,SI,SI,0,_Z,SAL,K,PS,2002,T,21.34045
T1200,SI,SI,0,_Z,SAL,K,PS,2002,V,21.34045
T1200,SI,SI,0,_Z,SAL,K,PS,2003,T,21.2747
T1200,SI,SI,0,_Z,SAL,K,PS,2003,V,21.2747
T1200,SI,SI,0,_Z,SAL,K,PS,2004,T,21.631425
T1200,SI,SI,0,_Z,SAL,K,PS,2004,V,21.631425
T1200,SI,SI,0,_Z,SAL,K,PS,2005,T,22.296075
T1200,SI,SI,0,_Z,SAL,K,PS,2005,V,22.296075
T1200,SI,SI,0,_Z,SAL,K,PS,2006,T,22.37115
T1200,SI,SI,0,_Z,SAL,K,PS,2006,V,22.37115
T1200,SI,SI,0,_Z,SAL,K,PS,2007,T,23.06565
T1200,SI,SI,0,_Z,SAL,K,PS,2007,V,23.06565
T1200,SI,SI,0,_Z,SAL,K,PS,2008,T,23.95395
T1200,SI,SI,0,_Z,SAL,K,PS,2008,V,23.95395
T1200,SI,SI,0,_Z,SAL,K,PS,2009,T,24.191025
T1200,SI,SI,0,_Z,SAL,K,PS,2009,V,24.191025
T1200,SI,SI,0,_Z,SAL,K,PS,2010,T,23.9633
T1200,SI,SI,0,_Z,SAL,K,PS,2010,V,23.9633
T1200,SI,SI,0,_Z,SAL,K,PS,2011,T,23.29895
T1200,SI,SI,0,_Z,SAL,K,PS,2011,V,23.29895
T1200,SI,SI,0,_Z,SAL,K,PS,2012,T,22.949925
T1200,SI,SI,0,_Z,SAL,K,PS,2012,V,22.949925
T1200,SI,SI,0,_Z,SAL,K,PS,2013,T,22.312
T1200,SI,SI,0,_Z,SAL,K,PS,2013,V,22.312
T1200,SI,SI,0,_Z,SAL,K,PS,2014,T,21.808725
T1200,SI,SI,0,_Z,SAL,K,PS,2014,V,21.808725
T1200,SI,SI,0,_Z,SAL,K,PS,2015,T,21.224613
T1200,SI,SI,0,_Z,SAL,K,PS,2015,V,21.224613
T1200,SI,SI,0,_Z,SAL,K,PS,2016,T,20.780725
T1200,SI,SI,0,_Z,SAL,K,PS,2016,V,20.780725
T1200,SI,SI,0,_Z,SAL,K,PS,2017,T,20.456225
T1200,SI,SI,0,_Z,SAL,K,PS,2017,V,20.456225
T1200,SI,SI,0,_Z,SAL,K,PS,2018,T,20.243938
T1200,SI,SI,0,_Z,SAL,K,PS,2018,V,20.243938
T1200,SI,SI,0,_Z,SAL,K,PS,2019,T,20.118575
T1200,SI,SI,0,_Z,SAL,K,PS,2019,V,20.118575
T1200,SI,SI,0,_Z,SAL,K,PS,2020,T,19.541725
T1200,SI,SI,0,_Z,SAL,K,PS,2020,V,19.541725
T1200,SI,SI,0,_Z,SAL,L,PS,2000,T,2.453025
T1200,SI,SI,0,_Z,SAL,L,PS,2000,V,2.453025
T1200,SI,SI,0,_Z,SAL,L,PS,2001,T,2.70345
T1200,SI,SI,0,_Z,SAL,L,PS,2001,V,2.70345
T1200,SI,SI,0,_Z,SAL,L,PS,2002,T,2.98575
T1200,SI,SI,0,_Z,SAL,L,PS,2002,V,2.98575
T1200,SI,SI,0,_Z,SAL,L,PS,2003,T,3.306325
T1200,SI,SI,0,_Z,SAL,L,PS,2003,V,3.306325
T1200,SI,SI,0,_Z,SAL,L,PS,2004,T,3.27505
T1200,SI,SI,0,_Z,SAL,L,PS,2004,V,3.27505
T1200,SI,SI,0,_Z,SAL,L,PS,2005,T,3.389925
T1200,SI,SI,0,_Z,SAL,L,PS,2005,V,3.389925
T1200,SI,SI,0,_Z,SAL,L,PS,2006,T,3.773325
T1200,SI,SI,0,_Z,SAL,L,PS,2006,V,3.773325
T1200,SI,SI,0,_Z,SAL,L,PS,2007,T,4.183975
T1200,SI,SI,0,_Z,SAL,L,PS,2007,V,4.183975
