table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,type,obs_value
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2004,T,6
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2004,V,6
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2005,T,5
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2005,V,5
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2006,T,4
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2006,V,4
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2007,T,6
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2007,V,6
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2008,T,5
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2008,V,5
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2009,T,6
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2009,V,6
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2010,T,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2010,V,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2011,T,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2011,V,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2012,T,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2012,V,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2013,T,4
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2013,V,4
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2014,T,4
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2014,V,4
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2015,T,4
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2015,V,4
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2016,T,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2016,V,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2017,T,1
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2017,V,1
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2018,T,2
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2018,V,2
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2019,T,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2019,V,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2020,T,2
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2020,V,4
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2021,T,3
T1200,DK,DKZZZ,3,_Z,EMP,F,PS,2021,V,
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2000,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2000,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2001,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2001,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2002,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2002,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2003,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2003,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2004,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2004,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2005,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2005,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2006,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2006,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2007,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2007,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2008,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2008,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2009,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2009,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2010,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2010,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2011,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2011,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2012,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2012,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2013,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2013,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2014,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2014,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2015,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2015,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2016,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2016,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2017,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2017,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2018,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2018,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2019,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2019,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2020,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2020,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2021,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTI,PS,2021,V,
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2000,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2000,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2001,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2001,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2002,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2002,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2003,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2003,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2004,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2004,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2005,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2005,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2006,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2006,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2007,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2007,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2008,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2008,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2009,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2009,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2010,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2010,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2011,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2011,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2012,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2012,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2013,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2013,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2014,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2014,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2015,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2015,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2016,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2016,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2017,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2017,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2018,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2018,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2019,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2019,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2020,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2020,V,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2021,T,0
T1200,DK,DKZZZ,3,_Z,EMP,GTJ,PS,2021,V,
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2000,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2000,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2001,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2001,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2002,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2002,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2003,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2003,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2004,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2004,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2005,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2005,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2006,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2006,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2007,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2007,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2008,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2008,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2009,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2009,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2010,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2010,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2011,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2011,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2012,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2012,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2013,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2013,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2014,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2014,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2015,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2015,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2016,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2016,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2017,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2017,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2018,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2018,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2019,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2019,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2020,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2020,V,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2021,T,0
T1200,DK,DKZZZ,3,_Z,EMP,J,PS,2021,V,
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2000,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2000,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2001,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2001,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2002,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2002,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2003,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2003,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2004,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2004,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2005,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2005,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2006,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2006,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2007,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2007,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2008,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2008,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2009,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2009,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2010,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2010,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2011,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2011,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2012,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2012,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2013,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2013,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2014,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2014,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2015,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2015,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2016,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2016,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2017,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2017,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2018,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2018,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2019,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2019,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2020,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2020,V,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2021,T,0
T1200,DK,DKZZZ,3,_Z,EMP,K,PS,2021,V,
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2000,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2000,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2001,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2001,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2002,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2002,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2003,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2003,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2004,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2004,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2005,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2005,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2006,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2006,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2007,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2007,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2008,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2008,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2009,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2009,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2010,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2010,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2011,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2011,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2012,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2012,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2013,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2013,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2014,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2014,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2015,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2015,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2016,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2016,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2017,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2017,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2018,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2018,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2019,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2019,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2020,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2020,V,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2021,T,0
T1200,DK,DKZZZ,3,_Z,EMP,KTN,PS,2021,V,
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2000,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2000,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2001,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2001,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2002,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2002,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2003,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2003,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2004,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2004,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2005,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2005,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2006,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2006,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2007,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2007,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2008,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2008,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2009,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2009,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2010,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2010,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2011,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2011,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2012,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2012,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2013,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2013,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2014,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2014,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2015,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2015,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2016,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2016,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2017,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2017,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2018,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2018,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2019,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2019,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2020,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2020,V,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2021,T,0
T1200,DK,DKZZZ,3,_Z,EMP,L,PS,2021,V,
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2000,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2000,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2001,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2001,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2002,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2002,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2003,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2003,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2004,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2004,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2005,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2005,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2006,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2006,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2007,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2007,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2008,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2008,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2009,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2009,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2010,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2010,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2011,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2011,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2012,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2012,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2013,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2013,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2014,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2014,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2015,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2015,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2016,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2016,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2017,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2017,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2018,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2018,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2019,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2019,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2020,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2020,V,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2021,T,0
T1200,DK,DKZZZ,3,_Z,EMP,M_N,PS,2021,V,
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2000,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2000,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2001,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2001,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2002,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2002,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2003,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2003,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2004,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2004,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2005,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2005,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2006,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2006,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2007,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2007,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2008,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2008,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2009,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2009,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2010,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2010,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2011,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2011,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2012,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2012,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2013,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2013,V,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2014,T,0
T1200,DK,DKZZZ,3,_Z,EMP,OTQ,PS,2014,V,0
